"SUID","Assembly","interaction","name","Regulator Gene","Regulatory function","selected","shared interaction","shared name","Strength","Target Gene"
"7062","hg19","regulates","STAT3 regulates AP2S1","STAT3","Metatargetome","false","regulates","STAT3 regulates AP2S1","15","AP2S1"
"7064","hg19","regulates","STAT3 regulates APOL6","STAT3","Metatargetome","false","regulates","STAT3 regulates APOL6","15","APOL6"
"7066","hg19","regulates","STAT3 regulates ARHGEF4","STAT3","Metatargetome","false","regulates","STAT3 regulates ARHGEF4","15","ARHGEF4"
"7068","hg19","regulates","STAT3 regulates CD4","STAT3","Metatargetome","false","regulates","STAT3 regulates CD4","15","CD4"
"7070","hg19","regulates","STAT3 regulates CHERP","STAT3","Metatargetome","false","regulates","STAT3 regulates CHERP","15","CHERP"
"7072","hg19","regulates","STAT3 regulates CHST3","STAT3","Metatargetome","false","regulates","STAT3 regulates CHST3","15","CHST3"
"7074","hg19","regulates","STAT3 regulates CLIC2","STAT3","Metatargetome","false","regulates","STAT3 regulates CLIC2","15","CLIC2"
"7076","hg19","regulates","STAT3 regulates COX8A","STAT3","Metatargetome","false","regulates","STAT3 regulates COX8A","15","COX8A"
"7078","hg19","regulates","STAT3 regulates CREB3","STAT3","Metatargetome","false","regulates","STAT3 regulates CREB3","15","CREB3"
"7080","hg19","regulates","STAT3 regulates CXCL12","STAT3","Metatargetome","false","regulates","STAT3 regulates CXCL12","15","CXCL12"
"7082","hg19","regulates","STAT3 regulates CYP26A1","STAT3","Metatargetome","false","regulates","STAT3 regulates CYP26A1","15","CYP26A1"
"7084","hg19","regulates","STAT3 regulates DLL1","STAT3","Metatargetome","false","regulates","STAT3 regulates DLL1","15","DLL1"
"7086","hg19","regulates","STAT3 regulates DLL4","STAT3","Metatargetome","false","regulates","STAT3 regulates DLL4","15","DLL4"
"7088","hg19","regulates","STAT3 regulates DUSP2","STAT3","Metatargetome","false","regulates","STAT3 regulates DUSP2","15","DUSP2"
"7090","hg19","regulates","STAT3 regulates EIF5A","STAT3","Metatargetome","false","regulates","STAT3 regulates EIF5A","15","EIF5A"
"7092","hg19","regulates","STAT3 regulates FLT3LG","STAT3","Metatargetome","false","regulates","STAT3 regulates FLT3LG","15","FLT3LG"
"7094","hg19","regulates","STAT3 regulates FOXF2","STAT3","Metatargetome","false","regulates","STAT3 regulates FOXF2","15","FOXF2"
"7096","hg19","regulates","STAT3 regulates GAB1","STAT3","Metatargetome","false","regulates","STAT3 regulates GAB1","15","GAB1"
"7098","hg19","regulates","STAT3 regulates GATA2","STAT3","Metatargetome","false","regulates","STAT3 regulates GATA2","15","GATA2"
"7100","hg19","regulates","STAT3 regulates GGT5","STAT3","Metatargetome","false","regulates","STAT3 regulates GGT5","15","GGT5"
"7102","hg19","regulates","STAT3 regulates GSN","STAT3","Metatargetome","false","regulates","STAT3 regulates GSN","15","GSN"
"7104","hg19","regulates","STAT3 regulates HAMP","STAT3","Metatargetome","false","regulates","STAT3 regulates HAMP","15","HAMP"
"7106","hg19","regulates","STAT3 regulates HMG20A","STAT3","Metatargetome","false","regulates","STAT3 regulates HMG20A","15","HMG20A"
"7108","hg19","regulates","STAT3 regulates HSPA6","STAT3","Metatargetome","false","regulates","STAT3 regulates HSPA6","15","HSPA6"
"7110","hg19","regulates","STAT3 regulates IFIT2","STAT3","Metatargetome","false","regulates","STAT3 regulates IFIT2","15","IFIT2"
"7112","hg19","regulates","STAT3 regulates IFITM3","STAT3","Metatargetome","false","regulates","STAT3 regulates IFITM3","15","IFITM3"
"7114","hg19","regulates","STAT3 regulates ITGB2","STAT3","Metatargetome","false","regulates","STAT3 regulates ITGB2","15","ITGB2"
"7116","hg19","regulates","STAT3 regulates KCNJ15","STAT3","Metatargetome","false","regulates","STAT3 regulates KCNJ15","15","KCNJ15"
"7118","hg19","regulates","STAT3 regulates KLF4","STAT3","Metatargetome","false","regulates","STAT3 regulates KLF4","15","KLF4"
"7120","hg19","regulates","STAT3 regulates KRT23","STAT3","Metatargetome","false","regulates","STAT3 regulates KRT23","15","KRT23"
"7122","hg19","regulates","STAT3 regulates LFNG","STAT3","Metatargetome","false","regulates","STAT3 regulates LFNG","15","LFNG"
"7124","hg19","regulates","STAT3 regulates LRFN4","STAT3","Metatargetome","false","regulates","STAT3 regulates LRFN4","15","LRFN4"
"7126","hg19","regulates","STAT3 regulates LSR","STAT3","Metatargetome","false","regulates","STAT3 regulates LSR","15","LSR"
"7128","hg19","regulates","STAT3 regulates MATN2","STAT3","Metatargetome","false","regulates","STAT3 regulates MATN2","15","MATN2"
"7130","hg19","regulates","STAT3 regulates MDM2","STAT3","Metatargetome","false","regulates","STAT3 regulates MDM2","15","MDM2"
"7132","hg19","regulates","STAT3 regulates MEIS2","STAT3","Metatargetome","false","regulates","STAT3 regulates MEIS2","15","MEIS2"
"7134","hg19","regulates","STAT3 regulates MITF","STAT3","Metatargetome","false","regulates","STAT3 regulates MITF","15","MITF"
"7136","hg19","regulates","STAT3 regulates MXI1","STAT3","Metatargetome","false","regulates","STAT3 regulates MXI1","15","MXI1"
"7138","hg19","regulates","STAT3 regulates NFIB","STAT3","Metatargetome","false","regulates","STAT3 regulates NFIB","15","NFIB"
"7140","hg19","regulates","STAT3 regulates NFKBIA","STAT3","Metatargetome","false","regulates","STAT3 regulates NFKBIA","15","NFKBIA"
"7142","hg19","regulates","STAT3 regulates PAN2","STAT3","Metatargetome","false","regulates","STAT3 regulates PAN2","15","PAN2"
"7144","hg19","regulates","STAT3 regulates PAPPA","STAT3","Metatargetome","false","regulates","STAT3 regulates PAPPA","15","PAPPA"
"7146","hg19","regulates","STAT3 regulates PDGFB","STAT3","Metatargetome","false","regulates","STAT3 regulates PDGFB","15","PDGFB"
"7148","hg19","regulates","STAT3 regulates PDLIM5","STAT3","Metatargetome","false","regulates","STAT3 regulates PDLIM5","15","PDLIM5"
"7150","hg19","regulates","STAT3 regulates PDPN","STAT3","Metatargetome","false","regulates","STAT3 regulates PDPN","15","PDPN"
"7152","hg19","regulates","STAT3 regulates PHACTR2","STAT3","Metatargetome","false","regulates","STAT3 regulates PHACTR2","15","PHACTR2"
"7154","hg19","regulates","STAT3 regulates PIGR","STAT3","Metatargetome","false","regulates","STAT3 regulates PIGR","15","PIGR"
"7156","hg19","regulates","STAT3 regulates PIM1","STAT3","Metatargetome","false","regulates","STAT3 regulates PIM1","15","PIM1"
"7158","hg19","regulates","STAT3 regulates PITX1","STAT3","Metatargetome","false","regulates","STAT3 regulates PITX1","15","PITX1"
"7160","hg19","regulates","STAT3 regulates PLA2G7","STAT3","Metatargetome","false","regulates","STAT3 regulates PLA2G7","15","PLA2G7"
"7162","hg19","regulates","STAT3 regulates PPP1R13L","STAT3","Metatargetome","false","regulates","STAT3 regulates PPP1R13L","15","PPP1R13L"
"7164","hg19","regulates","STAT3 regulates PRICKLE1","STAT3","Metatargetome","false","regulates","STAT3 regulates PRICKLE1","15","PRICKLE1"
"7166","hg19","regulates","STAT3 regulates RIPK2","STAT3","Metatargetome","false","regulates","STAT3 regulates RIPK2","15","RIPK2"
"7168","hg19","regulates","STAT3 regulates RPL17","STAT3","Metatargetome","false","regulates","STAT3 regulates RPL17","15","RPL17"
"7170","hg19","regulates","STAT3 regulates SALL1","STAT3","Metatargetome","false","regulates","STAT3 regulates SALL1","15","SALL1"
"7172","hg19","regulates","STAT3 regulates SIM2","STAT3","Metatargetome","false","regulates","STAT3 regulates SIM2","15","SIM2"
"7174","hg19","regulates","STAT3 regulates STAT4","STAT3","Metatargetome","false","regulates","STAT3 regulates STAT4","15","STAT4"
"7176","hg19","regulates","STAT3 regulates STAT5B","STAT3","Metatargetome","false","regulates","STAT3 regulates STAT5B","15","STAT5B"
"7178","hg19","regulates","STAT3 regulates THPO","STAT3","Metatargetome","false","regulates","STAT3 regulates THPO","15","THPO"
"7180","hg19","regulates","STAT3 regulates TRIP12","STAT3","Metatargetome","false","regulates","STAT3 regulates TRIP12","15","TRIP12"
"7182","hg19","regulates","STAT3 regulates UBE2L3","STAT3","Metatargetome","false","regulates","STAT3 regulates UBE2L3","15","UBE2L3"
"7184","hg19","regulates","STAT3 regulates YES1","STAT3","Metatargetome","false","regulates","STAT3 regulates YES1","15","YES1"
"7186","hg19","regulates","STAT3 regulates ZNF22","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF22","15","ZNF22"
"7188","hg19","regulates","STAT3 regulates ZNF230","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF230","15","ZNF230"
"7190","hg19","regulates","STAT3 regulates ABCC5","STAT3","Metatargetome","false","regulates","STAT3 regulates ABCC5","14","ABCC5"
"7192","hg19","regulates","STAT3 regulates ABL1","STAT3","Metatargetome","false","regulates","STAT3 regulates ABL1","14","ABL1"
"7194","hg19","regulates","STAT3 regulates ALOX5AP","STAT3","Metatargetome","false","regulates","STAT3 regulates ALOX5AP","14","ALOX5AP"
"7196","hg19","regulates","STAT3 regulates ANXA2","STAT3","Metatargetome","false","regulates","STAT3 regulates ANXA2","14","ANXA2"
"7198","hg19","regulates","STAT3 regulates APOL1","STAT3","Metatargetome","false","regulates","STAT3 regulates APOL1","14","APOL1"
"7200","hg19","regulates","STAT3 regulates ARG2","STAT3","Metatargetome","false","regulates","STAT3 regulates ARG2","14","ARG2"
"7202","hg19","regulates","STAT3 regulates ATAD2","STAT3","Metatargetome","false","regulates","STAT3 regulates ATAD2","14","ATAD2"
"7204","hg19","regulates","STAT3 regulates BAZ2A","STAT3","Metatargetome","false","regulates","STAT3 regulates BAZ2A","14","BAZ2A"
"7206","hg19","regulates","STAT3 regulates CBR3","STAT3","Metatargetome","false","regulates","STAT3 regulates CBR3","14","CBR3"
"7208","hg19","regulates","STAT3 regulates CD80","STAT3","Metatargetome","false","regulates","STAT3 regulates CD80","14","CD80"
"7210","hg19","regulates","STAT3 regulates CD8A","STAT3","Metatargetome","false","regulates","STAT3 regulates CD8A","14","CD8A"
"7212","hg19","regulates","STAT3 regulates COL27A1","STAT3","Metatargetome","false","regulates","STAT3 regulates COL27A1","14","COL27A1"
"7214","hg19","regulates","STAT3 regulates CREB1","STAT3","Metatargetome","false","regulates","STAT3 regulates CREB1","14","CREB1"
"7216","hg19","regulates","STAT3 regulates CRMP1","STAT3","Metatargetome","false","regulates","STAT3 regulates CRMP1","14","CRMP1"
"7218","hg19","regulates","STAT3 regulates CSF2","STAT3","Metatargetome","false","regulates","STAT3 regulates CSF2","14","CSF2"
"7220","hg19","regulates","STAT3 regulates DDAH1","STAT3","Metatargetome","false","regulates","STAT3 regulates DDAH1","14","DDAH1"
"7222","hg19","regulates","STAT3 regulates DDX56","STAT3","Metatargetome","false","regulates","STAT3 regulates DDX56","14","DDX56"
"7224","hg19","regulates","STAT3 regulates DENND4A","STAT3","Metatargetome","false","regulates","STAT3 regulates DENND4A","14","DENND4A"
"7226","hg19","regulates","STAT3 regulates EN1","STAT3","Metatargetome","false","regulates","STAT3 regulates EN1","14","EN1"
"7228","hg19","regulates","STAT3 regulates FEZ1","STAT3","Metatargetome","false","regulates","STAT3 regulates FEZ1","14","FEZ1"
"7230","hg19","regulates","STAT3 regulates FGFR1","STAT3","Metatargetome","false","regulates","STAT3 regulates FGFR1","14","FGFR1"
"7232","hg19","regulates","STAT3 regulates GATA6","STAT3","Metatargetome","false","regulates","STAT3 regulates GATA6","14","GATA6"
"7234","hg19","regulates","STAT3 regulates GBP2","STAT3","Metatargetome","false","regulates","STAT3 regulates GBP2","14","GBP2"
"7236","hg19","regulates","STAT3 regulates GIT1","STAT3","Metatargetome","false","regulates","STAT3 regulates GIT1","14","GIT1"
"7238","hg19","regulates","STAT3 regulates HES1","STAT3","Metatargetome","false","regulates","STAT3 regulates HES1","14","HES1"
"7240","hg19","regulates","STAT3 regulates HIVEP2","STAT3","Metatargetome","false","regulates","STAT3 regulates HIVEP2","14","HIVEP2"
"7242","hg19","regulates","STAT3 regulates IAPP","STAT3","Metatargetome","false","regulates","STAT3 regulates IAPP","14","IAPP"
"7244","hg19","regulates","STAT3 regulates ID1","STAT3","Metatargetome","false","regulates","STAT3 regulates ID1","14","ID1"
"7246","hg19","regulates","STAT3 regulates IER2","STAT3","Metatargetome","false","regulates","STAT3 regulates IER2","14","IER2"
"7248","hg19","regulates","STAT3 regulates ITM2C","STAT3","Metatargetome","false","regulates","STAT3 regulates ITM2C","14","ITM2C"
"7250","hg19","regulates","STAT3 regulates KCNJ8","STAT3","Metatargetome","false","regulates","STAT3 regulates KCNJ8","14","KCNJ8"
"7252","hg19","regulates","STAT3 regulates KRT14","STAT3","Metatargetome","false","regulates","STAT3 regulates KRT14","14","KRT14"
"7254","hg19","regulates","STAT3 regulates LAPTM4B","STAT3","Metatargetome","false","regulates","STAT3 regulates LAPTM4B","14","LAPTM4B"
"7256","hg19","regulates","STAT3 regulates LRP1","STAT3","Metatargetome","false","regulates","STAT3 regulates LRP1","14","LRP1"
"7258","hg19","regulates","STAT3 regulates MAPK12","STAT3","Metatargetome","false","regulates","STAT3 regulates MAPK12","14","MAPK12"
"7260","hg19","regulates","STAT3 regulates NAV1","STAT3","Metatargetome","false","regulates","STAT3 regulates NAV1","14","NAV1"
"7262","hg19","regulates","STAT3 regulates NECAP2","STAT3","Metatargetome","false","regulates","STAT3 regulates NECAP2","14","NECAP2"
"7264","hg19","regulates","STAT3 regulates NKX2-8","STAT3","Metatargetome","false","regulates","STAT3 regulates NKX2-8","14","NKX2-8"
"7266","hg19","regulates","STAT3 regulates PAX2","STAT3","Metatargetome","false","regulates","STAT3 regulates PAX2","14","PAX2"
