fromNode toNode weight direction fromAltName toAltName
Cys1 Gstk1 0.0321159219484443 undirected NA NA
Cys1 Hsp90b1 0.119798637593579 undirected NA NA
Cys1 Hspa1b 0.0650172419554647 undirected NA NA
Cys1 Hspa5 0.219973781437179 undirected NA NA
Cys1 Hspb1 0.202019188810365 undirected NA NA
Cys1 Insig1 0.16614692365238 undirected NA NA
Cys1 Iqgap2 0.0637079811766882 undirected NA NA
Cys1 Klhl29 0.206229408929833 undirected NA NA
Cys1 Lamr1-ps1 0.0430594286174016 undirected NA NA
Cys1 Lime1 0.0589727051264808 undirected NA NA
Cys1 Magt1 0.0576597225988569 undirected NA NA
Cys1 Manf 0.21922808543028 undirected NA NA
Cys1 Mapk12 0.0843341909706046 undirected NA NA
Cys1 Mical1 0.144268850338925 undirected NA NA
Cys1 Mllt3 0.0770018784533938 undirected NA NA
Cys1 Nsdhl 0.0634598254632163 undirected NA NA
Cys1 Pdia3 0.178064973048828 undirected NA NA
Cys1 Pdia4 0.123683126414088 undirected NA NA
Cys1 Pdia6 0.211490896677035 undirected NA NA
Cys1 Prnp 0.0435342905211741 undirected NA NA
Cys1 Psen1 0.0267132081284175 undirected NA NA
Cys1 Pstpip2 0.157041572831824 undirected NA NA
Cys1 Rab34 0.0740042947740945 undirected NA NA
Cys1 Rps6ka5 0.145407605651123 undirected NA NA
Cys1 Sars2 0.192023125780111 undirected NA NA
Cys1 Sc4mol 0.172948764723832 undirected NA NA
Cys1 Sdf2l1 0.205563019101293 undirected NA NA
Cys1 Sh3rf3 0.118853177103082 undirected NA NA
Cys1 Simc1 0.0220417644419793 undirected NA NA
Cys1 Slc6a13 0.184410887336007 undirected NA NA
Cys1 Spice1 0.115159961478436 undirected NA NA
Cys1 Srebf1 0.148721794747736 undirected NA NA
Cys1 Stard4 0.192519878369804 undirected NA NA
Cys1 Stx2 0.0209854807223425 undirected NA NA
Cys1 Taf6l 0.0443472665079768 undirected NA NA
Cys1 Tnni1 0.133239520020475 undirected NA NA
Cys1 Tox 0.0916067125610257 undirected NA NA
Cys1 Wdr6 0.0748571726082063 undirected NA NA
Cys1 Xbp1 0.30107198653458 undirected NA NA
Cys1 Zdhhc14 0.123435702257317 undirected NA NA
Dhcr24 Dnajc3 0.0310818826985342 undirected NA NA
Dhcr24 E130307A14Rik 0.0949412778483978 undirected NA NA
Dhcr24 Fdft1 0.240352707720606 undirected NA NA
Dhcr24 Fdps 0.139439323141897 undirected NA NA
Dhcr24 Gm6741 0.102402097084361 undirected NA NA
Dhcr24 Gm7120 0.215564955046425 undirected NA NA
Dhcr24 Hspa5 0.0201289821723669 undirected NA NA
Dhcr24 Insig1 0.0599532517613652 undirected NA NA
Dhcr24 Iqgap2 0.0522103430326726 undirected NA NA
Dhcr24 Klhl29 0.0331501920882129 undirected NA NA
Dhcr24 Lamr1-ps1 0.0651875571760913 undirected NA NA
Dhcr24 Lime1 0.0405225775719863 undirected NA NA
Dhcr24 Magt1 0.0311135917446451 undirected NA NA
Dhcr24 Mapk12 0.0256979379220656 undirected NA NA
Dhcr24 Nsdhl 0.167396347413287 undirected NA NA
Dhcr24 Pdia3 0.0209295674346852 undirected NA NA
Dhcr24 Pdia6 0.0222907545159334 undirected NA NA
Dhcr24 Prnp 0.0551322412146845 undirected NA NA
Dhcr24 Psen1 0.0551059425012461 undirected NA NA
Dhcr24 Rab34 0.198185392906152 undirected NA NA
Dhcr24 Rps6ka5 0.132851665109539 undirected NA NA
Dhcr24 Sars2 0.0972766873878012 undirected NA NA
Dhcr24 Sc4mol 0.115990811634369 undirected NA NA
Dhcr24 Simc1 0.0469552111309587 undirected NA NA
Dhcr24 Slc6a13 0.0318554277570601 undirected NA NA
Dhcr24 Spice1 0.0855983264956296 undirected NA NA
Dhcr24 Srebf1 0.0454623080547361 undirected NA NA
Dhcr24 Stard4 0.106036247882261 undirected NA NA
Dhcr24 Stx2 0.102870030208361 undirected NA NA
Dhcr24 Tox 0.170387076691074 undirected NA NA
Dhcr24 Wdr6 0.0611006132318036 undirected NA NA
Dhcr24 Xbp1 0.0779271722230554 undirected NA NA
Dhcr24 Zdhhc14 0.0497032995074968 undirected NA NA
Dnajb11 Dnajc3 0.271481537495765 undirected NA NA
Dnajb11 E130307A14Rik 0.0404575134461304 undirected NA NA
Dnajb11 Fdft1 0.0212010570662285 undirected NA NA
Dnajb11 Fdps 0.145737914216488 undirected NA NA
Dnajb11 Gm6741 0.141615401190364 undirected NA NA
Dnajb11 Gm7120 0.0340337291808024 undirected NA NA
Dnajb11 Gstk1 0.151694748049303 undirected NA NA
Dnajb11 Hsp90b1 0.298869666569017 undirected NA NA
Dnajb11 Hspa1b 0.268357125400834 undirected NA NA
Dnajb11 Hspa5 0.303237736784435 undirected NA NA
Dnajb11 Hspb1 0.205924251635864 undirected NA NA
Dnajb11 Insig1 0.175453010765733 undirected NA NA
Dnajb11 Iqgap2 0.133362270396227 undirected NA NA
Dnajb11 Klhl29 0.212534509347266 undirected NA NA
Dnajb11 Magt1 0.186046335438269 undirected NA NA
Dnajb11 Manf 0.244267558544838 undirected NA NA
Dnajb11 Mapk12 0.0582210745535027 undirected NA NA
Dnajb11 Mas1 0.0661129051022841 undirected NA NA
Dnajb11 Mical1 0.171893787101085 undirected NA NA
Dnajb11 Mllt3 0.225622572374714 undirected NA NA
Dnajb11 Pdia3 0.287302501041179 undirected NA NA
Dnajb11 Pdia4 0.2588937925854 undirected NA NA
Dnajb11 Pdia6 0.277931974139601 undirected NA NA
Dnajb11 Pstpip2 0.101993854463647 undirected NA NA
Dnajb11 Rab34 0.0477581328657422 undirected NA NA
Dnajb11 Rps6ka5 0.0689683465010651 undirected NA NA
Dnajb11 Sars2 0.16627432626492 undirected NA NA
Dnajb11 Sc4mol 0.0859446373195234 undirected NA NA
Dnajb11 Sdf2l1 0.254514886445124 undirected NA NA
Dnajb11 Sh3rf3 0.27570423926386 undirected NA NA
Dnajb11 Simc1 0.0308044832605725 undirected NA NA
Dnajb11 Slc6a13 0.172792222127989 undirected NA NA
Dnajb11 Spice1 0.129473167709402 undirected NA NA
Dnajb11 Srebf1 0.195050484645547 undirected NA NA
Dnajb11 Stard4 0.0888351760813051 undirected NA NA
Dnajb11 Taf6l 0.0431591059173592 undirected NA NA
Dnajb11 Tnni1 0.0398617719909863 undirected NA NA
Dnajb11 Tox 0.063272205442742 undirected NA NA
Dnajb11 Wdr6 0.162742510143959 undirected NA NA
Dnajb11 Xbp1 0.227548492584264 undirected NA NA
Dnajb11 Zdhhc14 0.205953186702297 undirected NA NA
Dnajb11 Zfp316 0.0773787685069092 undirected NA NA
Dnajc3 E130307A14Rik 0.0580993355231258 undirected NA NA
Dnajc3 Fdft1 0.0446468864464591 undirected NA NA
Dnajc3 Fdps 0.253805428462857 undirected NA NA
Dnajc3 Gm6741 0.210193314867176 undirected NA NA
Dnajc3 Gm7120 0.0502150748972297 undirected NA NA
Dnajc3 Gstk1 0.169734489444869 undirected NA NA
Dnajc3 Hsp90b1 0.369522935506911 undirected NA NA
Dnajc3 Hspa1b 0.313647672194692 undirected NA NA
Dnajc3 Hspa5 0.379717344002831 undirected NA NA
Dnajc3 Hspb1 0.352692244121342 undirected NA NA
Dnajc3 Insig1 0.209985121258343 undirected NA NA
Dnajc3 Iqgap2 0.169841706285859 undirected NA NA
Dnajc3 Klhl29 0.329384045924385 undirected NA NA
Dnajc3 Magt1 0.167890838925573 undirected NA NA
Dnajc3 Manf 0.414967352704651 undirected NA NA
Dnajc3 Mapk12 0.103666267976607 undirected NA NA
Dnajc3 Mas1 0.0307333164524055 undirected NA NA
Dnajc3 Mical1 0.327772801799003 undirected NA NA
Dnajc3 Mllt3 0.351164706174234 undirected NA NA
Dnajc3 Nsdhl 0.0210175566377723 undirected NA NA
Dnajc3 Pdia3 0.457388454019415 undirected NA NA
Dnajc3 Pdia4 0.341733587965725 undirected NA NA
Dnajc3 Pdia6 0.423786189627428 undirected NA NA
Dnajc3 Pstpip2 0.193664348207068 undirected NA NA
Dnajc3 Rab34 0.0774533696488697 undirected NA NA
Dnajc3 Rps6ka5 0.0983919140503122 undirected NA NA
Dnajc3 Sars2 0.261377022455088 undirected NA NA
Dnajc3 Sc4mol 0.141333276606553 undirected NA NA
Dnajc3 Sdf2l1 0.425172720797494 undirected NA NA
Dnajc3 Sh3rf3 0.243330252729886 undirected NA NA
Dnajc3 Simc1 0.045692537755992 undirected NA NA
Dnajc3 Slc6a13 0.281332535085436 undirected NA NA
Dnajc3 Spice1 0.229608970619453 undirected NA NA
Dnajc3 Srebf1 0.19437997022724 undirected NA NA
Dnajc3 Stard4 0.176673819881135 undirected NA NA
Dnajc3 Stx2 0.0225357311230971 undirected NA NA
Dnajc3 Taf6l 0.0401970751042594 undirected NA NA
Dnajc3 Tnni1 0.0925730109319223 undirected NA NA
Dnajc3 Tox 0.0758638720608919 undirected NA NA
Dnajc3 Wdr6 0.140038140342293 undirected NA NA
Dnajc3 Xbp1 0.328928783957465 undirected NA NA
Dnajc3 Zdhhc14 0.22067340114196 undirected NA NA
Dnajc3 Zfp316 0.057406112205925 undirected NA NA
E130307A14Rik Fdft1 0.0535329419899148 undirected NA NA
E130307A14Rik Fdps 0.107001655927801 undirected NA NA
E130307A14Rik Gm6741 0.136778959556473 undirected NA NA
E130307A14Rik Gm7120 0.141287897393678 undirected NA NA
E130307A14Rik Hsp90b1 0.0346733014654823 undirected NA NA
E130307A14Rik Hspa5 0.0344599778310695 undirected NA NA
E130307A14Rik Insig1 0.123397565537152 undirected NA NA
E130307A14Rik Iqgap2 0.212992876615318 undirected NA NA
E130307A14Rik Klhl29 0.0663863556093638 undirected NA NA
E130307A14Rik Magt1 0.0481266419981839 undirected NA NA
E130307A14Rik Mas1 0.0412673290970741 undirected NA NA
E130307A14Rik Mical1 0.023716446459848 undirected NA NA
E130307A14Rik Mllt3 0.0504680400538713 undirected NA NA
E130307A14Rik Pdia3 0.0379831461882687 undirected NA NA
E130307A14Rik Pdia6 0.0382677400656928 undirected NA NA
E130307A14Rik Rab34 0.218850027407267 undirected NA NA
E130307A14Rik Rps6ka5 0.0794962037568601 undirected NA NA
E130307A14Rik Sars2 0.162204584829088 undirected NA NA
E130307A14Rik Sc4mol 0.0896249683909682 undirected NA NA
E130307A14Rik Sdf2l1 0.0231770545039329 undirected NA NA
E130307A14Rik Sh3rf3 0.0543423971112808 undirected NA NA
E130307A14Rik Simc1 0.0950511168831119 undirected NA NA
E130307A14Rik Slc6a13 0.0306185214681051 undirected NA NA
E130307A14Rik Spice1 0.052782516303158 undirected NA NA
E130307A14Rik Srebf1 0.0884394880589221 undirected NA NA
E130307A14Rik Stard4 0.0375388587328335 undirected NA NA
E130307A14Rik Stx2 0.109661257862795 undirected NA NA
E130307A14Rik Tox 0.106180993974381 undirected NA NA
E130307A14Rik Wdr6 0.121816624550703 undirected NA NA
E130307A14Rik Xbp1 0.0747515880909642 undirected NA NA
E130307A14Rik Zdhhc14 0.111359326522293 undirected NA NA
Fdft1 Fdps 0.141388245438973 undirected NA NA
Fdft1 Gm6741 0.106745420327593 undirected NA NA
Fdft1 Gm7120 0.154560098081381 undirected NA NA
Fdft1 Hsp90b1 0.0206040931604351 undirected NA NA
Fdft1 Hspa5 0.0332493677212956 undirected NA NA
Fdft1 Hspb1 0.0267258205529464 undirected NA NA
Fdft1 Insig1 0.0614202126155781 undirected NA NA
Fdft1 Iqgap2 0.0411118915792737 undirected NA NA
Fdft1 Klhl29 0.0411570906822174 undirected NA NA
Fdft1 Lamr1-ps1 0.12564079039614 undirected NA NA
Fdft1 Lime1 0.0320965974350226 undirected NA NA
Fdft1 Magt1 0.0348438192124151 undirected NA NA
Fdft1 Manf 0.0324433492136036 undirected NA NA
Fdft1 Mapk12 0.0365892564894105 undirected NA NA
Fdft1 Mical1 0.0311140390724579 undirected NA NA
Fdft1 Nsdhl 0.181820496974099 undirected NA NA
Fdft1 Pdia3 0.0317375008543484 undirected NA NA
Fdft1 Pdia6 0.0351245487615662 undirected NA NA
Fdft1 Prnp 0.120495651790066 undirected NA NA
Fdft1 Psen1 0.11773764809846 undirected NA NA
Fdft1 Pstpip2 0.0298633967180348 undirected NA NA
Fdft1 Rab34 0.161379989386133 undirected NA NA
Fdft1 Rps6ka5 0.127865137633285 undirected NA NA
Fdft1 Sars2 0.0995174250733557 undirected NA NA
Fdft1 Sc4mol 0.104918439535501 undirected NA NA
Fdft1 Sdf2l1 0.0290591056693349 undirected NA NA
Fdft1 Sh3rf3 0.0214312507601172 undirected NA NA
Fdft1 Simc1 0.0412683873802237 undirected NA NA
Fdft1 Slc6a13 0.050270404794924 undirected NA NA
Fdft1 Spice1 0.0734211630255088 undirected NA NA
Fdft1 Srebf1 0.0555890825754655 undirected NA NA
Fdft1 Stard4 0.116860446686361 undirected NA NA
Fdft1 Stx2 0.0508028237213426 undirected NA NA
Fdft1 Taf6l 0.0206666471767524 undirected NA NA
Fdft1 Tox 0.13801747433214 undirected NA NA
Fdft1 Wdr6 0.0550500250608533 undirected NA NA
Fdft1 Xbp1 0.0980552111193919 undirected NA NA
Fdft1 Zdhhc14 0.0480769758524879 undirected NA NA
Fdps Gm6741 0.23984619751191 undirected NA NA
Fdps Gm7120 0.182081529497502 undirected NA NA
Fdps Gstk1 0.0433165586991612 undirected NA NA
Fdps Hsp90b1 0.169798178945364 undirected NA NA
Fdps Hspa1b 0.102581696644749 undirected NA NA
Fdps Hspa5 0.221153309210076 undirected NA NA
Fdps Hspb1 0.159837486605337 undirected NA NA
Fdps Insig1 0.209131178289428 undirected NA NA
Fdps Iqgap2 0.155675125553978 undirected NA NA
Fdps Klhl29 0.215079549636235 undirected NA NA
Fdps Lamr1-ps1 0.0427660901779927 undirected NA NA
Fdps Lime1 0.0707766796176967 undirected NA NA
Fdps Magt1 0.135707950952741 undirected NA NA
Fdps Manf 0.195223423944166 undirected NA NA
Fdps Mapk12 0.0756142536441334 undirected NA NA
Fdps Mas1 0.0214035021604085 undirected NA NA
Fdps Mical1 0.152936975262473 undirected NA NA
Fdps Mllt3 0.154614032669018 undirected NA NA
Fdps Nsdhl 0.0972458583849303 undirected NA NA
Fdps Pdia3 0.217798415609502 undirected NA NA
Fdps Pdia4 0.121800013987358 undirected NA NA
Fdps Pdia6 0.231698020290878 undirected NA NA
Fdps Prnp 0.0403965102273401 undirected NA NA
Fdps Psen1 0.0261834972978229 undirected NA NA
Fdps Pstpip2 0.127249286638904 undirected NA NA
Fdps Rab34 0.174960965568875 undirected NA NA
Fdps Rps6ka5 0.166334017038038 undirected NA NA
Fdps Sars2 0.237553611597867 undirected NA NA
Fdps Sc4mol 0.199993653727962 undirected NA NA
Fdps Sdf2l1 0.196360710896092 undirected NA NA
Fdps Sh3rf3 0.150557263689929 undirected NA NA
Fdps Simc1 0.0580427884130254 undirected NA NA
Fdps Slc6a13 0.166420702767115 undirected NA NA
Fdps Spice1 0.266667793751874 undirected NA NA
Fdps Srebf1 0.176751826882887 undirected NA NA
Fdps Stard4 0.216067744928556 undirected NA NA
Fdps Stx2 0.0753319964069336 undirected NA NA
Fdps Taf6l 0.0380337355550583 undirected NA NA
Fdps Tnni1 0.0632168427401757 undirected NA NA
Fdps Tox 0.202796669757664 undirected NA NA
Fdps Wdr6 0.150933277125092 undirected NA NA
Fdps Xbp1 0.302162553401253 undirected NA NA
Fdps Zdhhc14 0.183692477622895 undirected NA NA
Gm6741 Gm7120 0.111826143895953 undirected NA NA
Gm6741 Gstk1 0.0728115417081351 undirected NA NA
Gm6741 Hsp90b1 0.147064988051946 undirected NA NA
Gm6741 Hspa1b 0.115243323709855 undirected NA NA
Gm6741 Hspa5 0.185925068646876 undirected NA NA
Gm6741 Hspb1 0.172571040995124 undirected NA NA
Gm6741 Insig1 0.267669763910659 undirected NA NA
Gm6741 Iqgap2 0.23891225637137 undirected NA NA
Gm6741 Klhl29 0.228621174138108 undirected NA NA
Gm6741 Lime1 0.0402896818080815 undirected NA NA
Gm6741 Magt1 0.149584201201336 undirected NA NA
Gm6741 Manf 0.175242415712139 undirected NA NA
Gm6741 Mapk12 0.158493083691321 undirected NA NA
Gm6741 Mas1 0.0258201042987628 undirected NA NA
Gm6741 Mical1 0.200780686800842 undirected NA NA
Gm6741 Mllt3 0.203248980039506 undirected NA NA
Gm6741 Nsdhl 0.0481038629822398 undirected NA NA
Gm6741 Pdia3 0.185491238711859 undirected NA NA
Gm6741 Pdia4 0.115489189021263 undirected NA NA
Gm6741 Pdia6 0.181990160222671 undirected NA NA
Gm6741 Pstpip2 0.142506773362976 undirected NA NA
Gm6741 Rab34 0.177784527263327 undirected NA NA
Gm6741 Rps6ka5 0.183084419938568 undirected NA NA
Gm6741 Sars2 0.279913886380873 undirected NA NA
Gm6741 Sc4mol 0.205370508969763 undirected NA NA
Gm6741 Sdf2l1 0.17843262486058 undirected NA NA
Gm6741 Sh3rf3 0.154343603417692 undirected NA NA
Gm6741 Simc1 0.130683204297306 undirected NA NA
Gm6741 Slc6a13 0.201806070088714 undirected NA NA
Gm6741 Spice1 0.163216081297781 undirected NA NA
Gm6741 Srebf1 0.215923074094357 undirected NA NA
Gm6741 Stard4 0.196758832350299 undirected NA NA
Gm6741 Stx2 0.0789665387426337 undirected NA NA
Gm6741 Taf6l 0.100747893596305 undirected NA NA
Gm6741 Tnni1 0.0635157864610865 undirected NA NA
Gm6741 Tox 0.139028621800326 undirected NA NA
Gm6741 Wdr6 0.175258501822982 undirected NA NA
Gm6741 Xbp1 0.278561518392805 undirected NA NA
Gm6741 Zdhhc14 0.205655217774706 undirected NA NA
Gm6741 Zfp316 0.0352381829313734 undirected NA NA
Gm7120 Hsp90b1 0.0375087438021449 undirected NA NA
Gm7120 Hspa5 0.0330347611183053 undirected NA NA
Gm7120 Insig1 0.0782323654666497 undirected NA NA
Gm7120 Iqgap2 0.110262860207881 undirected NA NA
Gm7120 Klhl29 0.0574908861209258 undirected NA NA
Gm7120 Magt1 0.0452907894978496 undirected NA NA
Gm7120 Manf 0.0265988085373916 undirected NA NA
Gm7120 Mllt3 0.0206249763881785 undirected NA NA
Gm7120 Nsdhl 0.0390045347344713 undirected NA NA
Gm7120 Pdia3 0.0469591101199328 undirected NA NA
Gm7120 Pdia6 0.0418232402234669 undirected NA NA
Gm7120 Rab34 0.290314522655721 undirected NA NA
Gm7120 Rps6ka5 0.13680806046515 undirected NA NA
Gm7120 Sars2 0.141371906813984 undirected NA NA
Gm7120 Sc4mol 0.135473962571889 undirected NA NA
Gm7120 Sdf2l1 0.0246634724017345 undirected NA NA
Gm7120 Sh3rf3 0.0360428532923373 undirected NA NA
Gm7120 Simc1 0.0365870703862529 undirected NA NA
Gm7120 Slc6a13 0.0299633055763027 undirected NA NA
Gm7120 Spice1 0.131883858903802 undirected NA NA
Gm7120 Srebf1 0.0657079772393525 undirected NA NA
Gm7120 Stard4 0.0788225408754264 undirected NA NA
Gm7120 Stx2 0.113210785692783 undirected NA NA
Gm7120 Tox 0.252414280272117 undirected NA NA
Gm7120 Wdr6 0.130926575784923 undirected NA NA
Gm7120 Xbp1 0.0846216836673083 undirected NA NA
Gm7120 Zdhhc14 0.113379785460113 undirected NA NA
Gstk1 Hsp90b1 0.104153215901604 undirected NA NA
Gstk1 Hspa1b 0.142275905398163 undirected NA NA
Gstk1 Hspa5 0.213305474928448 undirected NA NA
Gstk1 Hspb1 0.152697598473781 undirected NA NA
Gstk1 Insig1 0.105457985301732 undirected NA NA
Gstk1 Iqgap2 0.0278433925061446 undirected NA NA
Gstk1 Klhl29 0.10880669028868 undirected NA NA
Gstk1 Magt1 0.0287908852156306 undirected NA NA
Gstk1 Manf 0.14804759180354 undirected NA NA
Gstk1 Mapk12 0.0432902693828088 undirected NA NA
Gstk1 Mical1 0.112845230084421 undirected NA NA
Gstk1 Mllt3 0.0787326904843742 undirected NA NA
Gstk1 Pdia3 0.115457754331764 undirected NA NA
Gstk1 Pdia4 0.169687553800913 undirected NA NA
Gstk1 Pdia6 0.159469717936324 undirected NA NA
Gstk1 Pstpip2 0.0438254233662337 undirected NA NA
Gstk1 Rps6ka5 0.020913332186411 undirected NA NA
Gstk1 Sars2 0.0644560770137678 undirected NA NA
Gstk1 Sc4mol 0.0242170362238463 undirected NA NA
Gstk1 Sdf2l1 0.173097543417826 undirected NA NA
Gstk1 Sh3rf3 0.165959982185009 undirected NA NA
Gstk1 Slc6a13 0.127142107810302 undirected NA NA
Gstk1 Srebf1 0.112770422711125 undirected NA NA
Gstk1 Stard4 0.0308428400565553 undirected NA NA
Gstk1 Tnni1 0.0245839525580179 undirected NA NA
Gstk1 Wdr6 0.0300978826248504 undirected NA NA
Gstk1 Xbp1 0.137393156646703 undirected NA NA
Gstk1 Zdhhc14 0.0539992882279405 undirected NA NA
Gstk1 Zfp316 0.119264513436961 undirected NA NA
Hsp90b1 Hspa1b 0.238532939607372 undirected NA NA
Hsp90b1 Hspa5 0.37725089504413 undirected NA NA
Hsp90b1 Hspb1 0.224689899560742 undirected NA NA
Hsp90b1 Insig1 0.158533262209862 undirected NA NA
Hsp90b1 Iqgap2 0.102956660856053 undirected NA NA
Hsp90b1 Klhl29 0.248139298366406 undirected NA NA
Hsp90b1 Magt1 0.137976677992801 undirected NA NA
Hsp90b1 Manf 0.303205498053026 undirected NA NA
Hsp90b1 Mapk12 0.031201710159473 undirected NA NA
Hsp90b1 Mas1 0.0431085077695542 undirected NA NA
Hsp90b1 Mical1 0.162851180881676 undirected NA NA
Hsp90b1 Mllt3 0.226313291127723 undirected NA NA
Hsp90b1 Pdia3 0.349442491550167 undirected NA NA
Hsp90b1 Pdia4 0.291701180686832 undirected NA NA
Hsp90b1 Pdia6 0.397586927970776 undirected NA NA
Hsp90b1 Pstpip2 0.0827520381116662 undirected NA NA
Hsp90b1 Rab34 0.0399786751547253 undirected NA NA
Hsp90b1 Rps6ka5 0.0514979457451631 undirected NA NA
Hsp90b1 Sars2 0.177857285478217 undirected NA NA
Hsp90b1 Sc4mol 0.0798297760543573 undirected NA NA
Hsp90b1 Sdf2l1 0.328406701836031 undirected NA NA
Hsp90b1 Sh3rf3 0.283024258542861 undirected NA NA
Hsp90b1 Slc6a13 0.173724176114217 undirected NA NA
Hsp90b1 Spice1 0.182070668848258 undirected NA NA
Hsp90b1 Srebf1 0.165385923314379 undirected NA NA
Hsp90b1 Stard4 0.0839814460979296 undirected NA NA
Hsp90b1 Tnni1 0.0342424599977991 undirected NA NA
Hsp90b1 Tox 0.0553196589603802 undirected NA NA
Hsp90b1 Wdr6 0.110620176250607 undirected NA NA
Hsp90b1 Xbp1 0.259364238539175 undirected NA NA
Hsp90b1 Zdhhc14 0.171894975506418 undirected NA NA
Hsp90b1 Zfp316 0.0361284814327984 undirected NA NA
Hspa1b Hspa5 0.349608360931372 undirected NA NA
Hspa1b Hspb1 0.229293976810604 undirected NA NA
Hspa1b Insig1 0.131152249514961 undirected NA NA
Hspa1b Iqgap2 0.0519029727997451 undirected NA NA
Hspa1b Klhl29 0.206999514386194 undirected NA NA
Hspa1b Magt1 0.0648017127244652 undirected NA NA
Hspa1b Manf 0.272216799245003 undirected NA NA
Hspa1b Mapk12 0.0321046865958331 undirected NA NA
Hspa1b Mas1 0.0243137064271888 undirected NA NA
Hspa1b Mical1 0.156367426282211 undirected NA NA
Hspa1b Mllt3 0.149255723771469 undirected NA NA
Hspa1b Pdia3 0.267398490693822 undirected NA NA
Hspa1b Pdia4 0.285696446302031 undirected NA NA
Hspa1b Pdia6 0.325310976296292 undirected NA NA
Hspa1b Pstpip2 0.0645068746607718 undirected NA NA
Hspa1b Rps6ka5 0.0278121782018059 undirected NA NA
Hspa1b Sars2 0.128312731363259 undirected NA NA
Hspa1b Sc4mol 0.0443266178385817 undirected NA NA
Hspa1b Sdf2l1 0.303755760715698 undirected NA NA
Hspa1b Sh3rf3 0.254452903642008 undirected NA NA
Hspa1b Slc6a13 0.170480947881195 undirected NA NA
Hspa1b Spice1 0.0623086607666647 undirected NA NA
Hspa1b Srebf1 0.147665463564108 undirected NA NA
Hspa1b Stard4 0.050907276605069 undirected NA NA
Hspa1b Tnni1 0.0319174348132787 undirected NA NA
Hspa1b Wdr6 0.0570010574421826 undirected NA NA
Hspa1b Xbp1 0.215092634762688 undirected NA NA
Hspa1b Zdhhc14 0.116023333289958 undirected NA NA
Hspa1b Zfp316 0.065261804591967 undirected NA NA
Hspa5 Hspb1 0.36976845081911 undirected NA NA
Hspa5 Insig1 0.188502929040198 undirected NA NA
Hspa5 Iqgap2 0.142958086094877 undirected NA NA
Hspa5 Klhl29 0.314609560993639 undirected NA NA
Hspa5 Magt1 0.163565599873209 undirected NA NA
Hspa5 Manf 0.42320176090822 undirected NA NA
Hspa5 Mapk12 0.109807502741524 undirected NA NA
Hspa5 Mas1 0.0284495884578499 undirected NA NA
Hspa5 Mical1 0.313140449804202 undirected NA NA
Hspa5 Mllt3 0.311403223037363 undirected NA NA
Hspa5 Pdia3 0.43146654227351 undirected NA NA
Hspa5 Pdia4 0.388520246699761 undirected NA NA
Hspa5 Pdia6 0.420871502565852 undirected NA NA
Hspa5 Pstpip2 0.210718436588633 undirected NA NA
Hspa5 Rab34 0.0556007748758943 undirected NA NA
Hspa5 Rps6ka5 0.096647935327563 undirected NA NA
Hspa5 Sars2 0.225840865331251 undirected NA NA
Hspa5 Sc4mol 0.129869928699615 undirected NA NA
Hspa5 Sdf2l1 0.428875000894592 undirected NA NA
Hspa5 Sh3rf3 0.257168715911085 undirected NA NA
Hspa5 Simc1 0.0303114083486617 undirected NA NA
Hspa5 Slc6a13 0.285982290718867 undirected NA NA
Hspa5 Spice1 0.172239965603531 undirected NA NA
Hspa5 Srebf1 0.19928664168751 undirected NA NA
Hspa5 Stard4 0.167430448574154 undirected NA NA
Hspa5 Taf6l 0.0476030727759209 undirected NA NA
Hspa5 Tnni1 0.109890589143685 undirected NA NA
Hspa5 Tox 0.0611417405948332 undirected NA NA
Hspa5 Wdr6 0.143409772662613 undirected NA NA
Hspa5 Xbp1 0.290208401290277 undirected NA NA
Hspa5 Zdhhc14 0.219666567322123 undirected NA NA
Hspa5 Zfp316 0.0792576153009543 undirected NA NA
Hspb1 Insig1 0.162933610845528 undirected NA NA
Hspb1 Iqgap2 0.0749726831219008 undirected NA NA
Hspb1 Klhl29 0.238152150468085 undirected NA NA
Hspb1 Magt1 0.0885914759809494 undirected NA NA
Hspb1 Manf 0.344775334576428 undirected NA NA
Hspb1 Mapk12 0.111182007049802 undirected NA NA
Hspb1 Mical1 0.278697680633835 undirected NA NA
Hspb1 Mllt3 0.198192874648242 undirected NA NA
Hspb1 Pdia3 0.297938977433142 undirected NA NA
Hspb1 Pdia4 0.263311858875642 undirected NA NA
Hspb1 Pdia6 0.345733556752429 undirected NA NA
Hspb1 Pstpip2 0.22693639446147 undirected NA NA
Hspb1 Rab34 0.033224858718816 undirected NA NA
Hspb1 Rps6ka5 0.0628553544047783 undirected NA NA
Hspb1 Sars2 0.165915409852322 undirected NA NA
Hspb1 Sc4mol 0.0861183825174942 undirected NA NA
Hspb1 Sdf2l1 0.362104464131186 undirected NA NA
Hspb1 Sh3rf3 0.196832312646117 undirected NA NA
Hspb1 Slc6a13 0.253428516606895 undirected NA NA
Hspb1 Spice1 0.11395908192707 undirected NA NA
Hspb1 Srebf1 0.161956314329335 undirected NA NA
Hspb1 Stard4 0.129912886086443 undirected NA NA
Hspb1 Taf6l 0.0449592625881259 undirected NA NA
Hspb1 Tnni1 0.163391405002469 undirected NA NA
Hspb1 Tox 0.0363434839184599 undirected NA NA
Hspb1 Wdr6 0.0676658865609639 undirected NA NA
Hspb1 Xbp1 0.315230465228869 undirected NA NA
Hspb1 Zdhhc14 0.119385580219167 undirected NA NA
